inputs,targets,template_id,template_lang
"ఈ పొడుపు కథకి సమాధానం ఇవ్వు
నలుగురు దొంగలపై ఒకటే రాయి","మీరు అడిగిన పొడుపు కథకి సమాధానం:
""ఉసిరికాయ""",2,['tel']
ఈ రిడిల్ కి సమాధానం ఇవ్వు లాగి విడిస్తేనే బ్రతుకు?,"మీరు అడిగిన రిడిల్ కి సమాధానం:
""ఊపిరి""",1,['tel']
"ఈ రిడిల్ కి జవాబు ఇవ్వు
నేను దూది కన్నా తేలికగా ఉంటాను, ఎంత బలమైన మనిషి అయినా నన్ను ఒక ఐదు నిమిషాలు కూడా పట్టుకోలేడు , ఎవరు నేను?","మీరు అడిగిన రిడిల్ కి సమాధానం:
""ఊపిరి""",1,['tel']
"ఈ పొడుపు కథకి సమాధానం ఇవ్వు
చచ్చినోడు సంతకు పోవు!","మీరు అడిగిన పొడుపు కథకి సమాధానం:
""ఎండు చేప""",2,['tel']
"ఈ పొడుపు కథకి సమాధానం ఇవ్వు
కాయ కాని కాయ","మీరు అడిగిన పొడుపు కథకి సమాధానం:
""ఎండ్రకాయ""",2,['tel']
ఈ పొడుపు కథకి సమాధానం ఇవ్వు ఒక మనిషి భయంకరమైన వర్షం లో గొడుగు లేకుండా తడుస్తూ నిలబడి ఉన్నాడు కానీ అతని తల వెంట్రుక ఒక్కటి కూడా తడవలేదు ఎందుకు?,"మీరు అడిగిన పొడుపు కథకి సమాధానం:
""ఎందుకంటే అతని తల మీద వెంట్రుకలు లేవు కాబట్టి ( బట్ట తల)""",2,['tel']
"ఈ రిడిల్ కి జవాబు ఇవ్వు
తాళి గాని తాళి ఏమి తాళి?","మీరు అడిగిన రిడిల్ కి సమాధానం:
""ఎగతాళి""",1,['tel']
ఈ రిడిల్ కి జవాబు ఇవ్వు నువ్వు నీ కుడి చేతితో పట్టుకో గలిగేది నీ ఎడమ చేతితో పట్టుకోలేనిది ఏమిటది?,"మీరు అడిగిన రిడిల్ కి సమాధానం:
""ఎడమ చేతి మోచెయ్యి""",1,['tel']
"ఈ రిడిల్ కి జవాబు ఇవ్వు అడ్డగోడమీద బుడ్డ చెంబు, తోసినా ఇటుపక్క పడదు, అటు పక్క పడదు","మీరు అడిగిన రిడిల్ కి సమాధానం:
""ఎద్దు మూపురం""",1,['tel']
"ఈ పొడుపు కథకి సమాధానం ఇవ్వు అడ్డగోడ మీద ముద్దపప్పు 
అటు తోసినా పడదు. ఇటు తోసినా పడదు","మీరు అడిగిన పొడుపు కథకి సమాధానం:
""ఎద్దు మూపురం""",2,['tel']
ఈ రిడిల్ కి సమాధానం ఇవ్వు హుస్సేన్ సాబ్ ఉరకాలంటాడు ఖాదర్ సాబ్ కాదంటాడు,"మీరు అడిగిన రిడిల్ కి సమాధానం:
""ఎనుముపగ్గం""",1,['tel']
"ఈ రిడిల్ కి జవాబు ఇవ్వు
జిత్తెడు తోకున్న జివలగిరి మేక! ఆవుల కొండెక్కి, ఆకు మేసె!","మీరు అడిగిన రిడిల్ కి సమాధానం:
""ఎలుక""",1,['tel']
ఈ రిడిల్ కి సమాధానం ఇవ్వు వైద్యులు ఆపరేషన్ చేస్తున్నప్పడు ముఖానికి గుడ్డ ఎందుకు కట్టుకుంటారు?,"మీరు అడిగిన రిడిల్ కి సమాధానం:
""ఎవరు చేశారో తెలియకూడదని""",1,['tel']
ఈ రిడిల్ కి జవాబు ఇవ్వు నాలుగు రోళ్ళు నడవంగా - రెండు చేటలు చెరగంగా - నోటినుండి పాము వ్రేలాడంగా - అందమైన దొరలు ఊరేగంగా,"మీరు అడిగిన రిడిల్ కి సమాధానం:
""ఏనుగు""",1,['tel']
"ఈ రిడిల్ కి సమాధానం ఇవ్వు గీతా కు నలుగురు కూతుళ్లు ఉన్నారు ప్రతి కూతురు కు ఒక తమ్ముడు ఉన్నాడు ,ఇంతకు గీతకు ఎంతమంది పిల్లలు ఉన్నారు?","మీరు అడిగిన రిడిల్ కి సమాధానం:
""ఐదుగురు""",1,['tel']
"ఈ పొడుపు కథకి జవాబు ఇవ్వు పచ్చ పచ్చల కుండ, పగడాల కుండ 
లచ్చమ్మ చేయించు లక్ష వరాల కుండ","మీరు అడిగిన పొడుపు కథకి సమాధానం:
""ఐరేని కుండ""",2,['tel']
"ఈ పొడుపు కథకి సమాధానం ఇవ్వు
డబ్బులిస్తే చాలు గుద్దుతాడు.","మీరు అడిగిన పొడుపు కథకి సమాధానం:
""ఒడ్రమంగలి""",2,['tel']
ఈ రిడిల్ కి సమాధానం ఇవ్వు డబ్బులిస్తానంటేనే దరువు వేస్తాడు.,"మీరు అడిగిన రిడిల్ కి సమాధానం:
""ఒళ్ళు పట్టేవాడు""",1,['tel']
"ఈ రిడిల్ కి జవాబు ఇవ్వు
స్థలం చుట్టూ పరిగెడుతోంది కాని కదలదు, ఏమిటది?","మీరు అడిగిన రిడిల్ కి సమాధానం:
""కంచె""",1,['tel']
"ఈ పొడుపు కథకి సమాధానం ఇవ్వు
మనకు కలలు ఎందుకు వస్తాయి.","మీరు అడిగిన పొడుపు కథకి సమాధానం:
""కంటాం కాబట్టి""",2,['tel']
ఈ పొడుపు కథకి జవాబు ఇవ్వు కిటకిట తలుపులు కిటారు తలుపులు ఎప్పుడు తీసిన చప్పుడు కావు.,"మీరు అడిగిన పొడుపు కథకి సమాధానం:
""కంటి రెప్పలు""",2,['tel']
